CMS Unit ID,Primary Unit Identifier,Title,Quantity,Centroid Latitude,Centroid Longitude,Site Name,Materials 1,MType1,Materials 2,MType2,Descriptor 1,Descriptor Type 1,Descriptor 2,Descriptor Type 2,Descriptor 3,Descriptor Type 3,Recovery Date,HPU Method,HPU Number,Horizontal Coordinate 1,Horizontal Coordinate 2,Horizontal Measurement Unit,Horizontal Reference Point,Feature Number,Feature Type,VPU Method,VPU Number,VPU Start,VPU End,Vertical Measurement unit,Vertical Reference Point,Concat,Description 1,Description Type 1,Description Date 1,Description Author 1,Description 2,Description Type 2,Description Date 2,Description Author 2,Description 3,Description Type 3,Description Date 3,Description Author 3,Mgmt Notes 1,Mgmt Note Type 1,Mgmt Note Author 1,Mgmt Note Date 1,Mgmt Notes 2,Mgmt Note Type 2,Mgmt Note Author 2,Mgmt Note Date 2,Mgmt Notes 3,Mgmt Note Type 3,Mgmt Note Author 3,Mgmt Note Date 3,Multimedia Title,Multimedia Internal Record Number,Permanent Location,Insertion Date,Inserted By
11213019,317.276.4,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,,S20,W80,,,,,,fill,,,,,,"aqua glass bottle or tube base fragment with LC Co"" raised on it""",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213020,317.276.6,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill,,,,,,clear glass bottle body or neck fragment (thinner than #5),Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212238,317.276.8,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212239,317.276.9,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212243,317.277.1,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,E0,,,,,,bedrock,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212240,317.278.3,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,W30,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212241,317.278.4,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,W30,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212242,317.278.5,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,W30,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213021,317.279.6,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,East basement fireplace,,,,,,,,dirt on top of fireplace mass,,,,,,"thin (.02) clear glass bottle body or neck fragment""",Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213022,317.279.8,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,East basement fireplace,,,,,,,,dirt on top of fireplace mass,,,,,,"clear glass bottle body or neck frag. 08 thick""",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212244,317.279.9,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,East basement fireplace,,,,,,,,dirt on top of fireplace mass,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212245,317.279.10,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,East basement fireplace,,,,,,,,dirt on top of fireplace mass,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212246,317.279.11,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,East basement fireplace,,,,,,,,dirt on top of fireplace mass,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212247,317.279.12,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,East basement fireplace,,,,,,,,dirt on top of fireplace mass,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213023,317.280.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,10 S / 10 E wall line,S10,E10,,,,,,,,,,,,"clear glass bottle corner"" fragment Possibly a panel section from a square or rectangular bottle. At the corner is a seam. Panel to one side is plain -  smooth. Other side of seam and corner has horizontal ribs or diamond pattern""",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213024,317.280.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,10 S / 10 E wall line,S10,E10,,,,,,,,,,,,clear glass bottle body or bone fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212248,317.280.3,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,10 S / 10 E wall line,S10,E10,,,,,,,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212249,317.280.4,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,10 S / 10 E wall line,S10,E10,,,,,,,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213025,317.285.4,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,base sherd,Local,,,,,,S10,W100,,,,,,,5.5,5.66,feet,,,clear bottle glass base fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212250,317.285.5,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W100,,,,,,,5.5,5.66,feet,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212251,317.285.6,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,W100,,,,,,,5.5,5.66,feet,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213026,317.290.4,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,20 S / 70 E east wall line,S20,E70,,,,,,,2.5,3,feet,,,lt. aqua frosted bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213027,317.290.5,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,20 S / 70 E east wall line,S20,E70,,,,,,,2.5,3,feet,,,clear bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212252,317.290.6,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,20 S / 70 E east wall line,S20,E70,,,,,,,2.5,3,feet,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212253,317.290.7,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,20 S / 70 E east wall line,S20,E70,,,,,,,2.5,3,feet,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212254,317.290.8,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,20 S / 70 E east wall line,S20,E70,,,,,,,2.5,3,feet,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213028,317.291.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,West basement cleanup,,,,,,,,,,,,,,clean bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213029,317.294.8,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W100,,,,,,,5.6,6,feet,,,clear bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213030,317.294.9,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W100,,,,,,,5.6,6,feet,,,clear bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213031,317.294.10,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W100,,,,,,,5.6,6,feet,,,clear bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213032,317.295.21,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W110,,,,,,,5.5,6,feet,,,clear bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212255,317.295.22,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,W110,,,,,,,5.5,6,feet,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212256,317.295.23,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,W110,,,,,,,5.5,6,feet,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212257,317.297.4,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E50,,,,,,fill,,,,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213033,317.299.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,E50,,,,,,fill,,,,,,"lt aqua bottle glass body fragment w/raised print C & ...""""",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213034,317.300.5,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,neck sherd,Local,,,,,,S20,E50,,,,,,fill,,,,,,lt aqua bottle glass body fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212258,317.300.6,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E50,,,,,,fill,,,,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212259,317.300.7,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E50,,,,,,fill,,,,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212260,317.300.8,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E50,,,,,,fill,,,,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212261,317.300.9,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E50,,,,,,fill,,,,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212262,317.300.10,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E50,,,,,,fill,,,,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212263,317.300.11,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E50,,,,,,fill,,,,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213035,317.302.4,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,10 S / 70 E east half,S10,E70,,,,,,,1.1,1.5,feet,,,olive bottle glass body fragment,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212264,317.302.6,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,10 S / 70 E east half,S10,E70,,,,,,,1.1,1.5,feet,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212265,317.302.7,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,10 S / 70 E east half,S10,E70,,,,,,,1.1,1.5,feet,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212266,317.302.8,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,10 S / 70 E east half,S10,E70,,,,,,,1.1,1.5,feet,,,clear window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212267,317.303.4,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,20 S / 70 E east half,S20,E70,,,,,,,1.1,1.5,feet,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213036,317.304.3,Bottle,10,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill,5.6,8,feet,,,clear bottle glass body fragments (10 of 11),Catalog,,Unknown Cataloger,The sherd is olive green in color.,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213037,317.304.8,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill,5.6,8,feet,,,clear bottle glass body fragments with words HALF-PINT,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213038,317.304.9,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill,5.6,8,feet,,,clear bottle glass body fragments with words HALF-PINT,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213039,317.304.10,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,neck sherd,Local,,,,,,S10,W80,,,,,,fill,5.6,8,feet,,,clear bottle glass neck frags.,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213040,317.304.11,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,neck sherd,Local,,,,,,S10,W80,,,,,,fill,5.6,8,feet,,,clear bottle glass neck frags.,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213041,317.304.12,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,neck sherd,Local,,,,,,S10,W80,,,,,,fill,5.6,8,feet,,,clear bottle glass neck frags.,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213042,317.304.13,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,W80,,,,,,fill,5.6,8,feet,,,light- aqua bottle glass body frag,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213043,317.305.3,Bottle,3,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S20,W80,,,,,,fill,5.6,8,feet,,,clear bottle glass body frags.,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212268,317.306.2,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,E50,,,,,,fill,,,,,,clear window glass frag,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213044,317.308.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,finish sherd,Local,,,,,0 S / 70 E east half,S0,E70,,,,,,,0,1.5,feet,surface,,"bottle neck frag, clear glass",Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212269,317.310.1,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,20 S / 70 E west half,S20,E70,,,,,,,0,1.5,feet,surface,,clear window glass frag.,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213045,317.311.1,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,E60,,,,,,fill,,,,surface,,,,,,,,,,,,,,Duplicate number,Inventory,"Hoffman, Nancy Buck",9/25/2015,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213046,317.311.2,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,E60,,,,,,fill,,,,surface,,clear glass bottle (sq or rect) body panel and corner with seam at corner,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212270,317.312.2,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E60,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212271,317.312.3,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E60,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212272,317.312.4,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E60,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212273,317.314.2,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E60,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212274,317.314.3,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S20,E60,,,,,,fill,,,,,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213047,317.316.4,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,E70,,,,,,,0,1.5,feet,surface,,"green glass bottle fragment .325 thick""",Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213048,317.316.6,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,E70,,,,,,,0,1.5,feet,surface,,aqua glass flask base (complete) and body fragment - front or back panel fragment fits #5,Catalog,,Unknown Cataloger,The sherd is light green in color,Inventory,4/10/2014,"Scott, Barbara G.",,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11213049,317.316.7,Bottle,1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,glass (material),AAT,,,bottle,AAT,sherd,AAT,,,,,,S10,E70,,,,,,,0,1.5,feet,surface,,aqua glass flask base (complete) and body fragment - side fragment with seam- fits #6,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212275,317.316.8,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,E70,,,,,,,0,1.5,feet,surface,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212276,317.316.9,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,E70,,,,,,,0,1.5,feet,surface,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
11212277,317.316.11,Pane (architectural element),1,44 53 35 N,093 10 52 W,Fort Snelling Short Barracks,sheet glass,AAT,,,pane (architectural element),AAT,sherd,AAT,,,,,,S10,E70,,,,,,,0,1.5,feet,surface,,window glass fragment,Catalog,,Unknown Cataloger,,,,,,,,,,,,,,,,,,,,,,,669.Archaeology,7/9/2014,Nancy Hoffman
